"word","freq"
"days before",37
"does a",37
"down by",37
"due to a",37
"each of the",37
"eager to",37
"especially the",37
"event in",37
"excited to see",37
"faith in",37
"fast and",37
"feel about",37
"fell in",37
"finished with",37
"first year",37
"follow me back",37
"for a great",37
"for christmas",37
"for the best",37
"four of",37
"friends i",37
"friends in",37
"friends who",37
"god for",37
"going to happen",37
"good work",37
"got up",37
"gotta get",37
"great and",37
"guilty to",37
"have not been",37
"have you ever",37
"he felt",37
"he was not",37
"heard that",37
"help them",37
"here in the",37
"his job",37
"honor of",37
"hoping for",37
"i ate",37
"i began",37
"i could not",37
"i dont see",37
"i grew",37
"i know it",37
"i know its",37
"i made a",37
"i really need",37
"i really want",37
"i think they",37
"if i dont",37
"if thats",37
"ill be there",37
"im about to",37
"in state",37
"in the case of",37
"involved with",37
"is enough",37
"is real",37
"is usually",37
"it appears",37
"it was in",37
"its never",37
"job in",37
"just saying",37
"know but",37
"learn from",37
"limited to",37
"located in",37
"love a",37
"love him",37
"man to",37
"may and",37
"me happy",37
"me on the",37
"men and women",37
"midst of",37
"monday night",37
"months to",37
"much but",37
"my students",37
"next two",37
"no good",37
"not bad",37
"not necessarily",37
"nothing else",37
"nothing to do with",37
"of coffee",37
"of justice",37
"of power",37
"of sleep",37
"of something",37
"of the second",37
"of the top",37
"of who",37
"oh yes",37
"on board",37
"on july",37
"on the way to",37
"on whether",37
"open for",37
"or until",37
"out for the",37
"out of his",37
"people at",37
"point out",37
"pressure on",37
"really nice",37
"received the",37
"reminds me of",37
"road and",37
"room in",37
"run a",37
"running a",37
"running for",37
"same day",37
"same here",37
"saw this",37
"say we",37
"school is",37
"selection of",37
"send you",37
"sense to",37
"she wanted",37
"should do",37
"soon to",37
"sorry for the",37
"sorts of",37
"space and",37
"students who",37
"subject to",37
"sunday night",37
"sure how",37
"sure they",37
"take up",37
"than any other",37
"thanks to everyone",37
"that he has",37
"that i didnt",37
"that if you",37
"that it will",37
"thats awesome",37
"thats so",37
"thats why i",37
"the benefit",37
"the best part",37
"the california",37
"the cavs",37
"the civil",37
"the daily",37
"the dance",37
"the festival",37
"the financial",37
"the focus",37
"the hall",37
"the lady",37
"the life of",37
"the live",37
"the mix",37
"the reasons",37
"the same as",37
"the sound of",37
"the tax",37
"the teacher",37
"the th century",37
"the trees",37
"the trial",37
"the way they",37
"their parents",37
"them when",37
"there are so",37
"there were no",37
"think it is",37
"think there",37
"those with",37
"till the",37
"to be at",37
"to be my",37
"to blame",37
"to do what",37
"to experience",37
"to fly",37
"to get out of",37
"to give the",37
"to join the",37
"to manage",37
"to place",37
"to play with",37
"to put the",37
"to those who",37
"to use it",37
"to where",37
"today is the",37
"trying to figure out",37
"turn the",37
"two hours",37
"two things",37
"up to a",37
"us from",37
"us who",37
"version of the",37
"very soon",37
"video of",37
"was asked",37
"was at the",37
"was coming",37
"was first",37
"was when",37
"we decided",37
"we used",37
"weather is",37
"what did you",37
"what have",37
"whatever you",37
"when one",37
"when she was",37
"who has been",37
"why he",37
"why it",37
"will bring",37
"with a little",37
"with just",37
"with only",37
"words of",37
"working hard",37
"year at",37
"years he",37
"you choose",37
"you get the",37
"you like to",37
"you only",37
"you realize",37
"your child",37
"your next",37
"youre just",37
"a cup of",36
"a mix of",36
"a separate",36
"a slight",36
"a sudden",36
"a unique",36
"again but",36
"agree to",36
"an adult",36
"an even",36
"an incredible",36
"and business",36
"and eventually",36
"and its not",36
"and less",36
"and off",36
"and out of",36
"and used",36
"and working",36
"are up",36
"around with",36
"as a result of",36
"as with",36
"at least two",36
"at no",36
"attend the",36
"be a little",36
"because i was",36
"because it was",36
"because of a",36
"because this",36
"belong to",36
"between the two",36
"box of",36
"break the",36
"breast cancer",36
"but did",36
"but didnt",36
"but do",36
"but has",36
"can not",36
"changing the",36
"children to",36
"cinco de mayo",36
"cold and",36
"contributed to this",36
"could just",36
"couldnt find",36
"court in",36
"day at the",36
"de mayo",36
"declined to comment",36
"definition of",36
"did and",36
"do all",36
"do your",36
"dont even know",36
"door to",36
"doubt that",36
"down there",36
"during this",36
"each other and",36
"enough that",36
"even though the",36
"everything from",36
"examples of",36
"face and",36
"fact i",36
"father and",36
"feels good",36
"few years ago",36
"first i",36
"fish and",36
"for the retweet",36
"for the season",36
"for with",36
"fourth quarter",36
"from those",36
"fun of",36
"game with",36
"gave him",36
"given a",36
"glass of",36
"go to a",36
"go up",36
"goal is to",36
"good friend",36
"got into",36
"got on",36
"guess ill",36
"hands on",36
"harry potter",36
"hate the",36
"have a few",36
"have much",36
"he wants to",36
"hell yeah",36
"here with",36
"his hand",36
"hold on",36
"home is",36
"home on",36
"hope so",36
"how this",36
"how to use",36
"i cant help",36
"i dont have to",36
"i dont know how",36
"i feel so",36
"i just wanted to",36
"i prefer",36
"i really like",36
"i sat",36
"i suspect",36
"i was on",36
"i wont be",36
"idea how",36
"if we can",36
"if you would",36
"ill do",36
"im an",36
"im having",36
"im in the",36
"impossible to",36
"in federal",36
"in japan",36
"in the midst",36
"in the midst of",36
"inside of",36
"into one",36
"involved in the",36
"is different",36
"is growing",36
"is so much",36
"it going",36
"it looked",36
"it went",36
"its because",36
"its nice",36
"ive done",36
"just found",36
"keeping the",36
"killed in",36
"knew the",36
"know whats",36
"law and",36
"lead in",36
"least two",36
"left in the",36
"like her",36
"like in",36
"like our",36
"lined up",36
"linked to",36
"listening to the",36
"little to",36
"love all",36
"love to hear",36
"made this",36
"maybe it",36
"maybe you",36
"messed up",36
"million people",36
"mind and",36
"more fun",36
"most of us",36
"my best friend",36
"my dog",36
"need you",36
"new book",36
"new jerseys",36
"news and",36
"night the",36
"no idea what",36
"none of the",36
"not exactly",36
"of black",36
"of day",36
"of different",36
"of july",36
"of spring",36
"of the great",36
"of the states",36
"of them are",36
"of writing",36
"of you who",36
"omg omg",36
"one will",36
"ones who",36
"or percent",36
"oven to",36
"over this",36
"pain and",36
"people get",36
"pm to",36
"point is",36
"prepared to",36
"probably not",36
"purpose of",36
"put me",36
"really a",36
"really have",36
"refer to",36
"reported that",36
"research and",36
"said monday",36
"said she was",36
"saw him",36
"say its",36
"say what",36
"say you",36
"second round",36
"see and",36
"seems that",36
"set aside",36
"she was a",36
"sheriffs office",36
"side and",36
"signed a",36
"so that i",36
"so thats",36
"so there",36
"some of these",36
"starting at",36
"stick to",36
"still on",36
"story that",36
"taking it",36
"taught me",36
"tens of",36
"than percent",36
"thanks to all",36
"that more",36
"that seems",36
"that year",36
"thats because",36
"the arizona",36
"the article",36
"the attention",36
"the blood",36
"the board of",36
"the cause",36
"the changes",36
"the colors",36
"the companies",36
"the data",36
"the ducks",36
"the english",36
"the first one",36
"the gas",36
"the house and",36
"the idea that",36
"the initial",36
"the late s",36
"the lights",36
"the low",36
"the midst",36
"the midst of",36
"the one that",36
"the percent",36
"the plant",36
"the plot",36
"the topic",36
"the usa",36
"the value of",36
"the vikings",36
"the writing",36
"their best",36
"them is",36
"then she",36
"there are so many",36
"there has been",36
"there the",36
"there would be",36
"think of the",36
"this girl",36
"this has been",36
"this time of",36
"times of",36
"to actually",36
"to attract",36
"to expect",36
"to jump",36
"to the us",36
"to worry about",36
"today it",36
"together for",36
"too early",36
"took place",36
"turn on",36
"twitter is",36
"two more",36
"u and",36
"up of",36
"up percent",36
"up until",36
"use in",36
"use this",36
"used by",36
"very excited",36
"walk away",36
"was nice",36
"was probably",36
"we all have",36
"we havent",36
"well but",36
"well its",36
"well thats",36
"well we",36
"were working",36
"when his",36
"whether they",36
"which is a",36
"whitney houston",36
"who you are",36
"will follow",36
"will happen",36
"woman in",36
"wont have",36
"world that",36
"year he",36
"year is",36
"you again",36
"you are so",36
"you have an",36
"you keep",36
"you know you",36
"youll have",36
"a ball",35
"a brand",35
"a dark",35
"a fair",35
"a few years ago",35
"a hit",35
"a lot of the",35
"a low",35
"a no",35
"a parent",35
"a play",35
"a secret",35
"a spot",35
"a tweet",35
"again to",35
"all it",35
"also i",35
"also was",35
"amounts of",35
"an effort to",35
"an online",35
"and a lot of",35
"and although",35
"and fun",35
"and into",35
"and million",35
"anniversary of",35
"announced that",35
"another great",35
"another one",35
"answer to",35
"apply to",35
"are pretty",35
"argue that",35
"as it was",35
"be called",35
"be playing",35
"because i dont",35
"because they were",35
"been more",35
"believe i",35
"big fan",35
"body and",35
"book the",35
"but he was",35
"can work",35
"card i",35
"care and",35
"catch the",35
"children are",35
"claim that",35
"close the",35
"control over",35
"cool and",35
"cut out",35
"days until",35
"done to",35
"early morning",35
"elementary school",35
"every week",35
"experience in",35
"first game",35
"for a good",35
"for themselves",35
"found my",35
"free throws",35
"from them",35
"game for",35
"game the",35
"get so",35
"go of",35
"going down",35
"gonna have",35
"got to be",35
"great way",35
"guy in",35
"had a lot",35
"happy and",35
"hard and",35
"have a chance",35
"havent had",35
"he died",35
"he knew",35
"he said it",35
"he said that",35
"hes going",35
"higher education",35
"himself to",35
"hour and",35
"how that",35
"i followed",35
"i have ever",35
"i love this",35
"i might be",35
"i then",35
"i totally",35
"i woke up",35
"if i have",35
"if you could",35
"im tired",35
"impact of",35
"in after",35
"in early",35
"in hand",35
"in need of",35
"in response to",35
"in the back of",35
"in the meantime",35
"institute of",35
"is at the",35
"is easy",35
"is even",35
"is free",35
"is likely to",35
"is the one",35
"it happen",35
"it may be",35
"its just a",35
"its not that",35
"just been",35
"just go",35
"just started",35
"keep my",35
"keep up the",35
"known as the",35
"knows that",35
"leading to",35
"life for",35
"live in a",35
"looking forward to the",35
"love being",35
"lucky to",35
"made it to",35
"made some",35
"make sure that",35
"many as",35
"maybe the",35
"me an",35
"me why",35
"means the",35
"means to",35
"mental health",35
"millions of dollars",35
"moment i",35
"most of my",35
"move the",35
"much a",35
"much less",35
"my bed",35
"my children",35
"my computer",35
"my dream",35
"my favourite",35
"my man",35
"names of",35
"needs of",35
"not doing",35
"of christ",35
"of control",35
"of death",35
"of high",35
"of jesus",35
"of local",35
"oh you",35
"on the day",35
"on the list",35
"on the table",35
"one or two",35
"one side",35
"or three",35
"our friends",35
"out of their",35
"out when",35
"out with a",35
"part to",35
"people say",35
"percentage of",35
"photo of",35
"place at",35
"plain dealer",35
"play in the",35
"point guard",35
"point i",35
"president barack obama",35
"prime minister",35
"pulled out",35
"really enjoyed",35
"reminded me",35
"role in the",35
"s the",35
"said of the",35
"said so",35
"said when",35
"school for",35
"season in",35
"see i",35
"series and",35
"setting up",35
"shot and",35
"show me",35
"show tonight",35
"since last",35
"smile on",35
"so hard to",35
"so i could",35
"some days",35
"some of you",35
"started a",35
"street in",35
"stuff i",35
"such a great",35
"take to",35
"teachers and",35
"th in",35
"th street",35
"than two",35
"that awkward",35
"that i love",35
"that place",35
"that she had",35
"that that",35
"that wasnt",35
"the benefits",35
"the body of",35
"the bridge",35
"the doors",35
"the dough",35
"the dream",35
"the european",35
"the finish",35
"the first to",35
"the flowers",35
"the football",35
"the grocery",35
"the hard",35
"the loss of",35
"the lowest",35
"the meantime",35
"the night before",35
"the numbers",35
"the pan",35
"the price of",35
"the rose",35
"the seventh",35
"the sixth",35
"the son",35
"the spirit of",35
"the task",35
"the things i",35
"the vast",35
"the washington",35
"their last",35
"there have been",35
"they arent",35
"they go",35
"they see",35
"this could",35
"this is going",35
"this is why",35
"this team",35
"this year i",35
"thought i was",35
"thought it would be",35
"through his",35
"through it",35
"times the",35
"to clear",35
"to court",35
"to do but",35
"to finally",35
"to go out",35
"to hear that",35
"to leave the",35
"to marry",35
"to on",35
"to review",35
"to roll",35
"to say the",35
"to score",35
"to see that",35
"to these",35
"to wake",35
"too big",35
"tour of",35
"tweet about",35
"understand how",35
"up and down",35
"up that",35
"versions of",35
"very cool",35
"very hard",35
"was a very",35
"way or",35
"we are all",35
"we couldnt",35
"week at",35
"week but",35
"week so",35
"week that",35
"well at",35
"went with",35
"what i have",35
"what you want",35
"when it is",35
"whether you",35
"which one",35
"white and",35
"who they",35
"why are you",35
"will need to",35
"work as",35
"work in the",35
"worth a",35
"would probably",35
"wow i",35
"wrote the",35
"yards and",35
"yes im",35
"you are doing",35
"you can also",35
"you if",35
"you some",35
"you think of",35
"youre right",35
"a bar",34
"a favorite",34
"a female",34
"a field",34
"a friend of",34
"a fucking",34
"a growing",34
"a kind of",34
"a star",34
"a tv",34
"a wall",34
"about in",34
"about something",34
"after they",34
"age and",34
"all a",34
"all at",34
"amazing and",34
"an area",34
"an attempt to",34
"an emergency",34
"an option",34
"and and",34
"and both",34
"and called",34
"and came",34
"and community",34
"and hopefully",34
"and its a",34
"and learn",34
"and looking",34
"and often",34
"and once",34
"and says",34
"and seeing",34
"and some of",34
"and time",34
"anything i",34
"appear to be",34
"april at",34
"are a lot",34
"are both",34
"are made",34
"are people",34
"as that",34
"at that time",34
"at the beginning",34
"at the time of",34
"at the top of",34
"back then",34
"be interested",34
"be it",34
"be open",34
"be really",34
"because my",34
"been one",34
"before that",34
"best of luck",34
"bin laden",34
"but so",34
"by its",34
"called it",34
"can keep",34
"cant see",34
"cant wait for the",34
"ceo of",34
"check out our",34
"checking out",34
"church in",34
"class and",34
"click on",34
"come by",34
"could help",34
"could take",34
"couldnt have",34
"county and",34
"covered in",34
"did we",34
"directed by",34
"doesnt get",34
"doesnt work",34
"done for",34
"dont have any",34
"driven by",34
"during my",34
"east of",34
"else to",34
"ends up",34
"even in the",34
"evidence that",34
"face the",34
"failure to",34
"feel good",34
"field of",34
"fill the",34
"for decades",34
"for school",34
"from another",34
"fun at",34
"game was",34
"gave us",34
"get his",34
"getting into",34
"giving up",34
"good way",34
"government is",34
"government to",34
"guy and",34
"had made",34
"had so",34
"hand in",34
"has more",34
"have now",34
"have on",34
"have to wait",34
"he really",34
"he thinks",34
"he would be",34
"heart attack",34
"hes got",34
"himself in",34
"his brother",34
"his hands",34
"hopes to",34
"hosted by",34
"hours to",34
"how hard",34
"how well",34
"i absolutely",34
"i am in",34
"i believe that",34
"i may have",34
"i start",34
"i want to do",34
"if they dont",34
"in charge of",34
"in for a",34
"in france",34
"in in",34
"in iraq",34
"in less",34
"in the right",34
"in the top",34
"in vegas",34
"included a",34
"information and",34
"is down",34
"is far",34
"is happening",34
"is running",34
"is scheduled",34
"is that you",34
"it helps",34
"it needs to",34
"it rt",34
"it seems that",34
"it worked",34
"its probably",34
"ive learned",34
"jersey city",34
"just came",34
"just going to",34
"knew what",34
"knowing that",34
"knows what",34
"last day of",34
"last one",34
"later i",34
"like and",34
"like how",34
"like to be",34
"live and",34
"lives and",34
"lives of",34
"lol rt",34
"long enough",34
"long to",34
"look back",34
"louis county",34
"loved ones",34
"made from",34
"make him",34
"making sure",34
"many different",34
"many ways",34
"me right",34
"me she",34
"memories of",34
"might want",34
"minutes or",34
"miss you too",34
"more for",34
"most part",34
"my dreams",34
"my th",34
"myself in",34
"need an",34
"need to go",34
"needed to be",34
"no but",34
"no time",34
"not a good",34
"obama is",34
"of all time",34
"of another",34
"of myself",34
"of students",34
"of the past",34
"of to",34
"oh the",34
"on time",34
"once we",34
"or how",34
"or some",34
"order of",34
"pass the",34
"people you",34
"pile of",34
"pleaded guilty",34
"posted on",34
"presence of",34
"raise the",34
"read that",34
"report on",34
"request for",34
"resulted in",34
"right at",34
"right up",34
"said were",34
"saturday morning",34
"say that i",34
"saying it",34
"see why",34
"see ya",34
"service to",34
"share your",34
"sit down",34
"so and",34
"so excited for",34
"so much better",34
"some of the most",34
"someone is",34
"something for",34
"soon as i",34
"soon i",34
"spokesman for the",34
"st louis county",34
"standing in",34
"started on",34
"starting with",34
"state police",34
"stick with",34
"store in",34
"sure but",34
"taken a",34
"that allows",34
"that awkward moment",34
"that come",34
"that never",34
"that same",34
"that they have",34
"that theyre",34
"the above",34
"the basis",34
"the cards",34
"the clock",34
"the d",34
"the debate",34
"the desert",34
"the fans",34
"the first of",34
"the hands",34
"the highway",34
"the jets",34
"the jury",34
"the legal",34
"the lineup",34
"the mark",34
"the new year",34
"the next two",34
"the problems",34
"the size of",34
"the songs",34
"the thought of",34
"the tweet",34
"the world to",34
"their home",34
"theres an",34
"they came",34
"they dont have",34
"they feel",34
"they still",34
"they werent",34
"thing but",34
"thing you",34
"this card",34
"this report",34
"those guys",34
"to appear",34
"to be so",34
"to billion",34
"to but",34
"to collect",34
"to come back",34
"to convince",34
"to discover",34
"to each other",34
"to give a",34
"to give you",34
"to invest",34
"to see them",34
"to share with",34
"to succeed",34
"to support the",34
"to think that",34
"today im",34
"tonight with",34
"two games",34
"until a",34
"up its",34
"up when",34
"use of the",34
"used as",34
"vote on",34
"walk to",34
"want to go to",34
"was time",34
"was well",34
"watching a",34
"we live in",34
"weeks to",34
"were made",34
"were talking",34
"west coast",34
"what i want",34
"what up",34
"when asked",34
"which had",34
"which she",34
"who will be",34
"will say",34
"world series",34
"would give",34
"would just",34
"yeah it",34
"you dont like",34
"you for your",34
"you have a great",34
"you have been",34
"you rt",34
"a conversation",33
"a court",33
"a foot",33
"a hole",33
"a leader",33
"a lil",33
"a long way",33
"a part of the",33
"a position",33
"a sad",33
"a strange",33
"a writer",33
"about miles",33
"across the street",33
"all his",33
"all of these",33
"all sorts",33
"and health",33
"and here",33
"and id",33
"and is a",33
"and lots of",33
"and make it",33
"and perhaps",33
"and saturday",33
"and small",33
"answer is",33
"as i have",33
"as many as",33
"attached to",33
"available at",33
"available on",33
"away in",33
"bad news",33
"be allowed",33
"be in a",33
"be looking",33
"be ok",33
"be over",33
"become an",33
"been in the",33
"been made",33
"begin with",33
"beginning of the",33
"begins to",33
"benefits of",33
"better for",33
"big and",33
"bottom line",33
"but sometimes",33
"by then",33
"by those",33
"call us",33
"can be used",33
"can easily",33
"can now",33
"cant go",33
"class of",33
"come get",33
"concept of",33
"concerns about",33
"couple of days",33
"court of",33
"culture and",33
"day a",33
"day if",33
"days are",33
"definitely a",33
"degree in",33
"demand for",33
"did not have",33
"do everything",33
"do things",33
"doesnt know",33
"done a",33
"dont know how to",33
"each one",33
"east coast",33
"engaged in",33
"especially if",33
"even after",33
"event is",33
"family of",33
"find some",33
"first time i",33
"follow for",33
"follow her",33
"followed by a",33
"for most of",33
"for yourself",33
"game of the",33
"get down",33
"glad that",33
"go out to",33
"going on in",33
"good or",33
"good the",33
"got out",33
"government and",33
"guys i",33
"had a chance",33
"hands of",33
"happened in",33
"happy for",33
"has its",33
"has lost",33
"has not been",33
"has shown",33
"have another",33
"have changed",33
"have heard",33
"have nothing",33
"he left",33
"he looked",33
"he makes",33
"he may",33
"he played",33
"he used",33
"he was in",33
"he wont",33
"he would have",33
"heard a",33
"her parents",33
"her with",33
"his time",33
"hitting the",33
"how far",33
"how i feel",33
"i cant stop",33
"i have had",33
"i just love",33
"i like that",33
"i love your",33
"i really dont",33
"i saw the",33
"i see you",33
"i seriously",33
"i shall",33
"i wanna go",33
"i was very",33
"i wish i had",33
"i write",33
"idea to",33
"if i were",33
"if youre not",33
"im here",33
"im ready to",33
"in how",33
"in store",33
"in such a",33
"in the s and",33
"in the second half",33
"in touch with",33
"in trouble",33
"intend to",33
"is a bit",33
"is crazy",33
"is dead",33
"is full of",33
"is perfect",33
"is that a",33
"is that it",33
"is the same",33
"is time",33
"is truly",33
"it gives",33
"it she",33
"it there",33
"it turned out",33
"it would be a",33
"its not just",33
"its what",33
"just an",33
"keep on",33
"kitchen and",33
"last year i",33
"left me",33
"line and",33
"line is",33
"line with",33
"little too",33
"long as you",33
"lost my",33
"made an",33
"make a difference",33
"manage to",33
"may be a",33
"may have to",33
"may not have",33
"me just",33
"me to the",33
"me today",33
"might have to",33
"missed you",33
"moments of",33
"move forward",33
"much easier",33
"much it",33
"much like",33
"much that",33
"my next",33
"my office",33
"name of the",33
"new album",33
"new music",33
"no im",33
"no one can",33
"not take",33
"not want to",33
"noting that",33
"of books",33
"of chicago",33
"of commerce",33
"of hours",33
"of my friends",33
"of their own",33
"of white",33
"off from",33
"old man",33
"on the court",33
"one in the",33
"one night",33
"opportunity for",33
"opposition to",33
"our best",33
"out like",33
"outside and",33
"part of this",33
"paying for",33
"phone and",33
"phone call",33
"pm saturday",33
"praying for",33
"probably be",33
"range from",33
"really bad",33
"really hard",33
"road in",33
"s and s",33
"saying he",33
"see all",33
"serve as",33
"she took",33
"sides of the",33
"since ive",33
"so did",33
"so i have",33
"some cases",33
"some very",33
"something we",33
"stay at",33
"staying in",33
"stop in",33
"strong and",33
"struck out",33
"students in",33
"style of",33
"summer and",33
"suppose to",33
"sweet and",33
"system is",33
"take off",33
"than most",33
"than what",33
"that awkward moment when",33
"that by",33
"that could be",33
"that do",33
"that does",33
"that no one",33
"that took",33
"the art of",33
"the arts",33
"the beauty",33
"the bowl",33
"the chief",33
"the concert",33
"the course of",33
"the events",33
"the future of",33
"the gift",33
"the governments",33
"the heck",33
"the holidays",33
"the horizon",33
"the joy",33
"the last years",33
"the lines",33
"the lives",33
"the mirror",33
"the most part",33
"the notion",33
"the offense",33
"the oil",33
"the owners",33
"the pages",33
"the patriots",33
"the performance",33
"the presidential",33
"the reader",33
"the seat",33
"the soul",33
"the sugar",33
"the theme",33
"the trail",33
"the various",33
"the way it",33
"the work of",33
"there may",33
"this is one",33
"those who are",33
"those who have",33
"thought this",33
"thoughts and",33
"time since",33
"to be there",33
"to continue to",33
"to go through",33
"to have an",33
"to identify",33
"to keep up",33
"to participate in",33
"to release",33
"to respond",33
"to test",33
"to three",33
"to u",33
"to want",33
"to when",33
"to work in",33
"today we",33
"tomorrow at",33
"touch of",33
"up after",33
"wants a",33
"was even",33
"was killed",33
"was not a",33
"was something",33
"was such",33
"was then",33
"was this",33
"we can do",33
"we cannot",33
"we find",33
"we love you",33
"were always",33
"were being",33
"what am",33
"what am i",33
"what are your",33
"what i did",33
"when are",33
"when i first",33
"when i saw",33
"which is the",33
"who want to",33
"whole lot",33
"why is it",33
"will look",33
"will never be",33
"will remain",33
"with such",33
"words and",33
"working to",33
"would rather",33
"years as",33
"yes yes",33
"you aint",33
"you also",33
"you an",33
"you down",33
"a beautiful day",32
"a follow",32
"a hand",32
"a horse",32
"a mother",32
"a normal",32
"a one",32
"a page",32
"a popular",32
"a press",32
"a study",32
"a thousand",32
"a website",32
"able to make",32
"addicted to",32
"affect the",32
"ago but",32
"aimed at",32
"all i can",32
"all right",32
"all their",32
"among other",32
"an estimated",32
"an official",32
"and a little",32
"and later",32
"and lets",32
"and no one",32
"and since",32
"and th",32
"and thank you",32
"and that it",32
"and there are",32
"any suggestions",32
"are as",32
"as fuck",32
"as soon as i",32
"as you can see",32
"at each",32
"at one point",32
"be this",32
"behind me",32
"bring your",32
"but had",32
"but hey",32
"but its a",32
"but maybe",32
"but since",32
"but there was",32
"buy it",32
"by using",32
"came to the",32
"can always",32
"cant remember",32
"cant stand",32
"cant think",32
"coming home",32
"companies to",32
"company and",32
"congrats on the",32
"control and",32
"could i",32
"crowd of",32
"day as",32
"day before",32
"didnt realize",32
"does he",32
"doing what",32
"dont remember",32
"down my",32
"each and",32
"earlier this year",32
"even if the",32
"every one",32
"everyone was",32
"excited to be",32
"family in",32
"family is",32
"fans of",32
"far and",32
"feel bad",32
"feeling that",32
"finish the",32
"first three",32
"follow you",32
"following a",32
"for comment",32
"for details",32
"for other",32
"for the most part",32
"for tonight",32
"four days",32
"free agent",32
"from school",32
"from us",32
"from where",32
"fun in",32
"gave me a",32
"get in the",32
"get ready for",32
"giving a",32
"go i",32
"going with",32
"gov chris",32
"great place",32
"guy is",32
"happy monday",32
"harder to",32
"have left",32
"have lost",32
"have won",32
"have yet",32
"he loves",32
"heart is",32
"held a",32
"her eyes",32
"her head",32
"her new",32
"here but",32
"his back",32
"his campaign",32
"his death",32
"hit by",32
"hold the",32
"hole in",32
"hope he",32
"hours later",32
"house for",32
"how good",32
"i called",32
"i can say",32
"i didnt want to",32
"i feel like i",32
"i fell",32
"i felt like",32
"i grew up",32
"i hate that",32
"i hope that",32
"i imagine",32
"i just cant",32
"i just dont",32
"i made it",32
"i think of",32
"i think thats",32
"i thought you",32
"i used the",32
"i was looking",32
"i was the",32
"if theyre",32
"im watching",32
"in a good",32
"in a new",32
"in atlanta",32
"in case you",32
"in exchange",32
"in half",32
"in my heart",32
"in some cases",32
"in the late",32
"is absolutely",32
"is based on",32
"is best",32
"is kind",32
"is needed",32
"is not an",32
"is off",32
"it has to",32
"it was one",32
"it what",32
"it wouldnt",32
"jersey shore",32
"just read",32
"just trying",32
"keep up with",32
"know me",32
"last couple",32
"last time i",32
"leave it",32
"left on",32
"life on",32
"like a good",32
"look of",32
"look up",32
"lost their",32
"make their",32
"me get",32
"me if you",32
"members and",32
"mention that",32
"might as",32
"might as well",32
"miles to",32
"monday and",32
"more or",32
"my life i",32
"myself i",32
"name for",32
"next years",32
"night for",32
"no need to",32
"no not",32
"not give",32
"not very",32
"now thats",32
"of americans",32
"of april",32
"of friends",32
"of information",32
"of san",32
"of success",32
"of the worlds",32
"off i",32
"oh wait",32
"ok so",32
"okay i",32
"on the top",32
"on their own",32
"on track",32
"one week",32
"only of",32
"onto a",32
"other side of",32
"people want",32
"percent and",32
"performance of",32
"pick up the",32
"play it",32
"pm the",32
"points to",32
"post a",32
"post i",32
"post the",32
"produced by",32
"provide the",32
"published in",32
"quite a bit",32
"read my",32
"red sox",32
"right after",32
"rights and",32
"runs in",32
"sad to",32
"sales tax",32
"save money",32
"say im",32
"says its",32
"season is",32
"see u",32
"sell the",32
"send a",32
"served with",32
"she has a",32
"she needs",32
"shot at",32
"shot in",32
"should know",32
"sign that",32
"signed up",32
"so many of",32
"someone in",32
"soon after",32
"starting a",32
"still need",32
"story in",32
"style and",32
"success in",32
"suggest that",32
"takes the",32
"talk with",32
"than my",32
"than this",32
"thanks again",32
"thanks for your",32
"that because",32
"that good",32
"that i will",32
"that included",32
"that needs",32
"that out",32
"that there was",32
"that we were",32
"the agreement",32
"the alleged",32
"the attack",32
"the award",32
"the base",32
"the bears",32
"the beginning of the",32
"the best in",32
"the chocolate",32
"the coach",32
"the contract",32
"the couch",32
"the courts",32
"the crash",32
"the credit",32
"the day and",32
"the facts",32
"the first quarter",32
"the first two",32
"the fourth quarter",32
"the higher",32
"the journey",32
"the legislation",32
"the normal",32
"the novel",32
"the odds",32
"the officer",32
"the other side of",32
"the past year",32
"the pieces",32
"the plain",32
"the pot",32
"the problem is",32
"the prospect",32
"the purpose",32
"the rd",32
"the saints",32
"the same day",32
"the set",32
"the shower",32
"the source of",32
"the special",32
"the star",32
"the success",32
"the super bowl",32
"the upcoming",32
"the way of",32
"the yard",32
"their hands",32
"their homes",32
"their kids",32
"then to",32
"there is an",32
"there so",32
"there you",32
"they always",32
"this all",32
"this can",32
"this event",32
"this is going to",32
"this morning i",32
"this picture",32
"this stuff",32
"this very",32
"thoughts on",32
"time or",32
"to announce",32
"to be a part",32
"to be one",32
"to chicago",32
"to do in",32
"to follow me",32
"to give up",32
"to have been",32
"to high",32
"to how",32
"to introduce",32
"to match",32
"to much",32
"to practice",32
"to tie",32
"to to",32
"to train",32
"to treat",32
"told a",32
"true i",32
"trying to find",32
"u are",32
"u guys",32
"up is",32
"up like",32
"up soon",32
"use my",32
"wait to see you",32
"want to be a",32
"want to hear",32
"was almost",32
"was already",32
"was hoping",32
"was just a",32
"was left",32
"was looking for",32
"was named",32
"was shot",32
"was talking",32
"we like",32
"we need a",32
"we talked",32
"we thought",32
"went down",32
"what could",32
"what i can",32
"whats wrong",32
"when did",32
"when that",32
"when theyre",32
"where you can",32
"which is why",32
"will begin",32
"win in",32
"with how",32
"with in",32
"world in",32
"would allow",32
"year that",32
"years ago i",32
"years before",32
"yesterday and",32
"you and i",32
"you by",32
"you have to do",32
"you more",32
"you never know",32
"you rock",32
"you tomorrow",32
"you wish",32
"your music",32
"your thoughts",32
"youve got to",32
"a blessing",31
